"","state","plant_name","cen_tract_id","region_meta","year","status","community_ownership","source","median_age","protesters_mean","letters_use","courts_use","legislation_use","is_anti_wind","longitude","latitude","gop_per","med_inc","white_perc","his_lat_perc","black_perc","pop_den","total_mw","n_turbs","turb_ht"
"1064","MA","ma department of corrections gardner",25027707500,"Northeast",2011,"Operating",1,"awea",42.3,NA,0,0,0,0,-71.93819,42.579907,0.5058275058,61279,0.8209130581,0.09264853978,0.04817052702,553.2302118,3.3,2,121
"1065","MA","mount wachusett community college",25027752100,"Northeast",2011,"Operating",1,"awea",39.3,NA,0,0,0,0,-71.700005,42.064937,0.5397764629,86214,0.9531342226,0.01640892457,0.004131743596,232.7036329,3.3,2,121
"1066","MN","university of minnesota west central research and outreach center",27149480200,"Midwest",2005,"Operating",0,"awea",23.5,NA,0,0,0,1,-95.877089,45.589653,0.6476190476,39960,0.8913370055,0.02929394091,0.01101652479,123.606936,3.3,2,121
"1067","AK","delta wind farm",2240000400,"West",2008,"Operating",1,"operational",35.5,NA,0,0,3,0,-145.596667,64.013889,0.7718291906,73799,0.8719334719,0.03970893971,0.01288981289,0.7198257768,1.9,3,120
"1068","TX","frisco",48195950100,"South",2012,"Operating",0,"awea",37.2,NA,0,0,0,0,-101.6047442,36.4985002,0.9310344828,57917,0.6178128523,0.3664036077,0.0107102593,2.968910453,20,10,120
"1069","MN","hilltop power",27117460400,"Midwest",2009,"Operating",1,"awea",43.4,NA,NA,NA,NA,0,-96.193093,43.912809,0.88,41607,0.9480746791,0.02858809802,0.005834305718,11.89110014,2,1,120
"1070","PA","locust ridge",42107000100,"Northeast",2009,"Operating",0,"awea",45.5,NA,0,0,0,0,-76.22840918,40.83161604,0.7792397661,49237,0.9744779582,0.01276102088,0.004447022428,75.50877948,102,51,119.5
"1071","TX","camp springs",48415950100,"South",2007,"Operating",0,"awea",37.3,NA,0,0,0,0,-100.8080027,32.76479594,0.6954787234,40513,0.4528768818,0.4607135492,0.07444833986,13.80333599,250.5,167,118.5
"1072","CA","cemex black mountain quarry",6071012104,"West",2012,"Operating",1,"awea",43.6,NA,NA,NA,NA,0,-117.1118235,34.6220235,1,39508,0.653816047,0.253816047,0.03600782779,10.12512786,3,2,118.5
"1073","CA","cemex madison",6113011500,"West",2012,"Operating",1,"awea",36.8,NA,NA,NA,NA,0,-121.934946,38.687953,0.4439461883,67652,0.481314554,0.4384976526,0.01708920188,16.5512892,1.5,1,118.5
"1074","SD","crow lake wind",46003973600,"Midwest",2010,"Operating",0,"awea",43.2,NA,0,0,0,0,-98.78491029,43.89793159,0.6971153846,45230,0.9339483395,0.03726937269,0.00332103321,3.825389921,162,108,118.5
"1075","MT","glacier wind",30101000200,"West",2008,"Operating",0,"awea",43.2,NA,0,0,0,1,-112.118869,48.51376697,0.802259887,42094,0.9184027778,0.02054398148,0.00318287037,3.383275867,210,140,118.5
"1076","MA","jiminy peak ski resort",25003935100,"Northeast",2007,"Operating",1,"awea",50.3,NA,0,0,0,0,-73.292868,42.543582,0.4076923077,79145,0.9603305785,0.01487603306,0.004545454545,35.68472105,1.5,1,118.5
"1077","MA","john r.s. leclerc wind turbine",25027705100,"Northeast",2010,"Operating",1,"awea",41.6,NA,NA,NA,NA,0,-72.066728,42.589292,0.5021204411,66138,0.955447398,0.0190939723,0.006489454636,251.3298368,1.65,1,118.5
"1078","NY","noble ellenburg windpark",36019100400,"Northeast",2008,"Operating",0,"awea",39.4,NA,0,0,0,0,-73.97371859,44.86983578,0.5948275862,44556,0.6846028734,0.07752778531,0.2145567905,31.70387033,81,54,118.5
"1079","MT","rim rock",30101000100,"West",2012,"Operating",0,"awea",42.9,NA,0,0,0,0,-112.1063892,48.82858515,0.7664233577,46583,0.9583666934,0.01521216974,0.0008006405124,1.39707126,189,126,118.5
"1080","MN","shakopee mdewakanton sioux community wind turbine",27139080903,"Midwest",2009,"Operating",1,"awea",38.5,NA,NA,NA,NA,0,-93.483058,44.736098,0.5786163522,100637,0.838365897,0.02235050326,0.01198934281,617.5829624,1.5,1,118.5
"1081","IA","southern minnesota hills",19109950100,"Midwest",2009,"Operating",0,"awea",49,NA,NA,NA,NA,0,-94.13581814,43.37647114,0.6810344828,50333,0.970709571,0.02103960396,0.002475247525,6.996837784,10.5,7,118.5
"1082","IA","story county wind ",19083480400,"Midwest",2009,"Operating",0,"awea",43.2,NA,0,0,0,0,-93.38847309,42.23035828,0.6710122699,47442,0.9678423237,0.02005532503,0.001728907331,14.70677922,150,100,118.5
"1083","IL","top crop wind farm",17099963700,"Midwest",2009,"Operating",0,"awea",41.3,NA,0,1,0,1,-88.61501318,41.13532675,0.6240875912,51315,0.9397611521,0.04214963119,0.004741833509,39.0210996,300,200,118.5
"1084","CA","windland",6029006007,"West",2009,"Operating",0,"awea",45.5,NA,0,0,0,0,-118.33443,35.090968,0.7074468085,64467,0.7732919255,0.1609426379,0.01169163318,8.042514586,3,2,118.5
"1085","MN","arnold wind farm",27105105200,"Midwest",2005,"Operating",1,"awea",42.9,NA,NA,NA,NA,0,-95.844268,43.752659,0.7684210526,45714,0.9516587678,0.02369668246,0.008214849921,14.20870823,1.65,1,111
"1086","RI","field's point wastewater treatment facility ( narragansett bay commission)",44007000101,"Northeast",2012,"Operating",1,"awea",22.2,NA,NA,NA,NA,0,-71.389063,41.79419733,0.09440559441,44444,0.4148894155,0.3321484992,0.1536334913,5372.752129,4.5,3,111
"1087","MN","norgaard",27081201002,"Midwest",2006,"Operating",1,"awea",45.2,NA,0,0,0,0,-96.38816843,44.29973657,0.7222222222,41424,0.9639414495,0.01892181364,0.002499107462,17.81521428,8.75,7,107
"1088","MN","wolf",27105105300,"Midwest",2006,"Operating",1,"awea",44.6,NA,0,3,0,1,-95.7781238,43.583485,0.7317073171,42601,0.9545261368,0.03527411815,0.002549936252,12.95336587,6.25,5,107
"1089","IL","twin groves ",17113005602,"Midwest",2007,"Operating",0,"awea",41.4,NA,0,2,0,1,-88.69465123,40.44945303,0.6537313433,57900,0.9538878843,0.02169981917,0.004068716094,16.69971431,396,240,106
"1090","TX","wege wind energy farm",48065950200,"South",2008,"Operating",1,"awea",40.9,NA,0,0,0,0,-101.5357708,35.34603963,0.8897849462,57973,0.8708827404,0.1006587615,0.006851119895,7.031922418,10,8,105
"1091","MA","hoosac",25003931300,"Northeast",2012,"Operating",0,"awea",45.6,NA,0,4,0,1,-73.03269484,42.72291505,0.4282115869,54167,0.9487534626,0.009695290859,0.01246537396,23.98432781,28.5,19,103.5
"1092","RI","portsmouth",44005040102,"Northeast",2009,"Decommissioned",1,"awea",45.8,NA,0,5,0,1,-71.251317,41.614353,0.4128045867,92285,0.9491755907,0.01308856026,0.007649158593,995.633312,1.5,1,103.5
"1093","CA","u.s. marine corp logistics base",6071012002,"West",2009,"Operating",0,"awea",31.8,NA,0,0,0,0,-116.959754,34.86241,0.6086956522,51074,0.3376816996,0.4576966083,0.119455833,1038.515196,1.5,1,103.5
"1094","CA","walmart red bluff",6103000800,"West",2012,"Operating",1,"awea",37.9,NA,NA,NA,NA,0,-122.193933,40.111151,0.6777251185,31239,0.5921692607,0.3492217899,0.004377431907,81.35091705,1.5,1,103.5
"1095","IA","cannon",19017004400,"Midwest",2009,"Operating",1,"awea",43.4,NA,0,1,0,1,-92.368908,42.732758,0.5161290323,57903,0.9801699717,0.01062322946,0.001416430595,28.53589035,1.8,2,102
"1096","IL","gobnob wind turbine",17135957500,"Midwest",2009,"Operating",1,"awea",42.6,NA,NA,NA,NA,0,-89.627496,39.438324,0.6525252525,51106,0.9856400855,0.0058050718,0.001527650474,18.8360794,0.9,1,102
"1097","IA","wind vision",19131560200,"Midwest",2008,"Operating",1,"awea",44.7,NA,0,0,0,0,-92.888816,43.348224,0.6456908345,63125,0.9806016306,0.01096429575,0.001405678943,16.43597693,0.9,1,102
"1098","CO","wray school district",8125963100,"West",2008,"Operating",1,"awea",38.8,NA,0,0,0,0,-102.222685,40.050653,0.7391304348,45205,0.8368100826,0.1490656236,0.001521077792,3.459264881,0.9,1,102
"1099","MN","woodstock municipal wind",27117460100,"Midwest",2010,"Operating",0,"awea",41.8,NA,NA,NA,NA,0,-96.227256,44.024406,0.8512396694,47941,0.9628727937,0.01886792453,0.001217285453,7.008718695,0.75,1,101
"1100","KS","el dorado wind power",20015020201,"Midwest",2012,"Operating",0,"awea",39.5,NA,NA,NA,NA,0,-96.851104,37.796937,0.5980825959,57238,0.9020345596,0.04626532887,0.02062430323,61.763712,1,1,99.5
"1101","AZ","fort huachuca",4003001401,"West",2011,"Operating",1,"awea",22.4,NA,0,0,0,0,-110.444205,31.577085,0.5179083095,47710,0.6047258546,0.162422574,0.1454462033,58.68419351,1,1,99.5
"1102","ND","pembina border station",38067950100,"Midwest",2012,"Operating",0,"awea",43.1,NA,NA,NA,NA,0,-97.241659,48.996658,0.7311072056,55556,0.9634235552,0.01170446233,0.002194586686,5.837031873,1,1,99.5
"1103","IN","the city of union city wind turbine",18135951600,"Midwest",2010,"Operating",0,"awea",36.2,NA,0,12,0,1,-84.817272,40.190683,0.6332046332,34328,0.8580729167,0.1197916667,0.01015625,694.3673378,1,1,99.5
"1104","OH","erie industrial park",39123051200,"Midwest",2014,"Operating",1,"awea",48.6,NA,NA,NA,NA,0,-83.036388,41.54388,0.5947467167,41260,0.9221590909,0.05369318182,0.009090909091,98.28040681,0.9,1,99
"1105","IN","shenandoah school corporation",18065975800,"Midwest",2013,"Operating",1,"awea",41.4,NA,NA,NA,NA,0,-85.523555,40.010227,0.7510791367,47845,0.9718893005,0.007626933973,0.003050773589,147.1720446,0.9,1,99
"1106","IN","tippecanoe valley school corporation wind turbine",18085962500,"Midwest",2011,"Operating",1,"awea",38.8,NA,NA,NA,NA,0,-86.044436,41.110496,0.8303571429,59961,0.9602559784,0.01886156955,0.004378578646,53.65848785,0.9,1,99
"1107","OH","clay high school",39095009800,"Midwest",2012,"Operating",0,"awea",42.8,NA,0,0,0,0,-83.413326,41.657215,0.5354477612,64965,0.9364358683,0.0458569807,0.003632236095,313.3601831,0.9,1,98
"1108","IN","north newton school corporation",18111100500,"Midwest",2012,"Operating",1,"awea",41.5,NA,NA,NA,NA,0,-87.426364,41.032633,0.7582417582,43026,0.931595092,0.05490797546,0.003680981595,19.31190928,0.9,1,98
"1109","IN","northwestern school corporation",18067010300,"Midwest",2012,"Operating",1,"awea",46.5,NA,NA,NA,NA,0,-86.204501,40.522926,0.7245337159,62708,0.9323759791,0.02480417755,0.01644908616,158.3375807,0.9,1,98
"1110","IN","west central school corporation",18131959200,"Midwest",2012,"Operating",1,"awea",44.6,NA,NA,NA,NA,0,-86.885477,41.027691,0.7096774194,52978,0.9675911499,0.02087877844,0.002804612029,20.88168355,0.9,1,98
"1111","IN","winchester",18135951700,"Midwest",2014,"Operating",1,"awea",41.2,NA,0,1,0,1,-84.977436,40.189631,0.6480978261,35660,0.9554825217,0.02509710188,0.004481625336,418.5909026,0.85,1,98
"1112","WY","f.e. warren air force base",56021001902,"West",2005,"Operating",1,"awea",45.7,NA,0,0,0,0,-104.8823573,41.176244,0.6728205128,72126,0.9143950263,0.05164992826,0.004543280727,4.201385198,1.32,2,97.5
"1113","TX","pyco soaring wind farm",48303001200,"South",2008,"Operating",1,"awea",28.4,NA,NA,NA,NA,0,-101.7955098,33.5520827,0.05903398927,23622,0.05453232214,0.2665222102,0.6529433008,666.5584906,10,10,97
"1114","MN","bingham lake wind",27033270100,"Midwest",2006,"Operating",1,"awea",41.1,NA,NA,NA,NA,0,-95.04368075,43.96077417,0.7941176471,43892,0.821194339,0.08146358302,0.005868139455,19.53358129,15,12,95
"1115","OH","archbold local schools wind turbine",39051040900,"Midwest",2012,"Operating",1,"awea",41,NA,NA,NA,NA,0,-84.315934,41.515133,0.751651255,50685,0.8155792277,0.1628939192,0.003106968486,542.9614643,0.75,1,92
"1116","OH","kenston school district",39055311800,"Midwest",2012,"Operating",1,"awea",45.5,NA,NA,NA,NA,0,-81.305292,41.39389,0.5106951872,80375,0.9504516835,0.01012866137,0.01793046811,399.3955962,0.75,1,92
"1117","OH","pettisville local schools wind turbine",39051040600,"Midwest",2012,"Operating",1,"awea",43,NA,NA,NA,NA,0,-84.225426,41.528053,0.7489626556,49801,0.9178329571,0.06613995485,0.002257336343,53.48230087,0.75,1,92
"1118","MN","shaokatan power partners",27081201001,"Midwest",2003,"Decommissioned",0,"awea",46.7,NA,0,0,0,0,-96.418209,44.397922,0.5603448276,49875,0.9851373183,0.006138933764,0.0003231017771,8.15479399,1.7,2,91
"1119","CA","inland empire utility agency (ieua)",6071002207,"West",2011,"Operating",1,"awea",30.2,NA,NA,NA,NA,0,-117.526515,34.084933,0.3007637096,67273,0.2483748039,0.4837480386,0.2223716655,1449.905389,1,1,90.7
"1120","PA","green mountain",42111021500,"Northeast",2000,"Decommissioned",0,"awea",43.4,NA,0,10,0,1,-79.06735325,39.85085975,0.8258258258,44643,0.9864319765,0.005133846718,0.00366703337,59.63009299,10.4,8,90
"1121","AK","kotzebue",2188000200,"West",2002,"Operating",1,"operational",27.2,NA,0,0,0,0,-162.556944,66.837778,0.3246471227,66908,0.1558887848,0.01343330209,0.008434864105,12.51475771,1.9,3,90
"1122","MA","mark richey woodworking",25009268300,"Northeast",2009,"Operating",1,"awea",46.4,NA,0,0,0,0,-70.880721,42.802909,0.2565096953,64290,0.9512845371,0.01648085313,0.005574406205,4251.710023,0.6,1,89.35
"1123","TX","hueco mountain wind ranch",48229950300,"South",2001,"Decommissioned",0,"awea",36.5,NA,NA,NA,NA,0,-105.990644,31.7156445,0.686746988,22647,0.1806674338,0.7963176064,0.008630609896,0.7604490659,1.32,2,88.5
"1124","CO","ponnequin",8123002501,"West",2001,"Decommissioned",0,"awea",41.2,NA,0,0,0,0,-104.8099692,40.99546967,0.7561419472,54906,0.8734255627,0.1028288251,0.001651868676,1.969171831,30,44,88.5
"1125","IA","stuart",19001960100,"Midwest",2005,"Operating",0,"awea",44.6,NA,0,2,0,1,-94.327492,41.49416,0.6002638522,43382,0.9774274454,0.01289860265,0.00179147259,10.2111288,0.66,1,88.5
"1126","ME","the university of maine at presque isle's wind project",23003952000,"Northeast",2009,"Operating",1,"awea",34.2,NA,0,9,0,1,-68.020178,46.667406,0.4909090909,39402,0.9052906597,0.01273677335,0.01012410189,127.7300736,0.6,1,88.5
"1127","MA","williams stone company",25003933400,"Northeast",2009,"Operating",1,"awea",48.8,NA,0,0,0,0,-73.067075,42.234367,0.4448087432,62955,0.9631974674,0.01108033241,0.003957261575,28.93060483,0.6,1,88.5
"1128","MA","berkshire east ski area",25011040100,"Northeast",2010,"Operating",1,"awea",47.2,NA,0,0,0,0,-72.866835,42.616229,0.3257142857,56761,0.9583889631,0.01045838896,0.00378282154,28.27434035,0.9,1,87
"1129","CA","safeway tracy",6077005207,"West",2011,"Operating",1,"awea",33.2,NA,NA,NA,NA,0,-121.521411,37.713879,0.3174533535,100450,0.2818188359,0.2734729117,0.07648032233,824.9329832,2,2,85.7
"1130","CA","superior farms",6095253402,"West",2012,"Operating",1,"awea",32.4,NA,NA,NA,NA,0,-121.817492,38.420096,0.5,54139,0.4376080692,0.4775216138,0.01945244957,1073.46334,1,1,85.7
"1131","IL","pigeon creek",17001010300,"Midwest",2009,"Operating",1,"awea",39.5,NA,NA,NA,NA,0,-91.192274,39.83329,0.8204225352,55990,0.9848896435,0.005772495756,0.001697792869,19.75919657,0.9,1,85
"1132","NE","valley",31055007504,"Midwest",2001,"Decommissioned",0,"awea",44.7,NA,0,20,0,1,-96.3753,41.331386,0.7007818053,51250,0.9326162607,0.03922809238,0.006959822841,76.35716485,0.66,1,84.5
"1133","KS","stafford",20185470600,"Midwest",2015,"Operating",1,"awea",48.7,NA,0,0,0,0,-98.656806,38.10675,0.797752809,36992,0.9224652087,0.05367793241,0.003479125249,4.321455041,0.85,1,84
"1134","MA","lwsc wind turbine",25009207200,"Northeast",2014,"Operating",1,"awea",34.7,NA,NA,NA,NA,0,-70.956687,42.452689,0.1987951807,23632,0.2970398095,0.4198707043,0.1221503913,3205.737131,0.6,1,81.7
"1135","OH","cuyahoga county fairgrounds",39035134300,"Midwest",2012,"Operating",0,"awea",21.8,NA,0,0,0,0,-81.839191,41.36652,0.3798816568,47902,0.8714804723,0.0270208901,0.06902815622,4362.779126,0.5,1,80.5
"1136","AK","nome newton peak",2180000200,"West",2013,"Operating",1,"awea",32,NA,NA,NA,NA,0,-165.4289075,64.568517,0.4085470085,67192,0.3058136448,0.02442261747,0.005043801434,5.1116412,1.8,2,77
"1137","MN","st. cloud va medical center",27145001001,"Midwest",2011,"Operating",1,"awea",35.5,NA,0,0,0,0,-94.208237,45.577085,0.5503524673,59146,0.8863353334,0.01267972376,0.0333974867,1711.236678,0.6,1,74.35
"1138","TX","american windmill museum",48303001000,"South",2005,"Operating",1,"awea",31.9,NA,NA,NA,NA,0,-101.823916,33.580937,0.0848806366,22594,0.07973421927,0.4663243733,0.4406523709,927.6412148,0.66,1,73.5
"1139","MA","massachusetts maritime academy (camp edwards wind farm)",25001013700,"Northeast",2006,"Operating",0,"awea",34.9,NA,0,3,0,1,-70.62384,41.741332,0.5098777046,53274,0.9303604154,0.01628996131,0.009366727754,927.4115652,0.66,1,73.5
"1140","RI","portsmouth abbey school wind turbine",44005040103,"Northeast",2006,"Operating",0,"awea",45.6,NA,0,0,0,0,-71.268653,41.599059,0.4068767908,71705,0.9084858569,0.02601724399,0.01996672213,447.9922013,0.66,1,73.5
"1141","IL","testa produce wind turbine",17031842600,"Midwest",2011,"Operating",0,"awea",33.8,NA,NA,NA,NA,0,-87.654123,41.81065,0.3959484346,63074,0.4872973627,0.3687394145,0.03605129446,2909.27,0.75,1,73.5
"1142","MA","university of massachussetts dartmouth",25005985500,"Northeast",2012,"Operating",1,"awea",20.8,NA,NA,NA,NA,0,-71.010597,41.6267,0.3937405351,85100,0.8626952416,0.02978568834,0.05739193607,957.4671075,0.6,1,72.7
"1143","RI","sandywoods",44005041702,"Northeast",2012,"Operating",1,"awea",46.1,NA,0,0,0,0,-71.153877,41.620475,0.4773284314,71821,0.9734779988,0.00904159132,0.004621257786,275.1224868,0.275,1,71
"1144","NY","harbec plastics",36117020101,"Northeast",2002,"Operating",1,"awea",43.3,NA,0,0,0,0,-77.360956,43.2265065,0.6694329184,75063,0.9609657948,0.01750503018,0.008048289738,229.9314122,0.85,1,69.5
"1145","IL","method manufacturing plant",17031500200,"Midwest",2015,"Operating",1,"awea",29.3,NA,NA,NA,NA,0,-87.60145,41.698059,0.01121495327,22750,0.005955334988,0.01885856079,0.9578163772,2553.13917,0.75,1,69
"1146","OH","conneaut waste water treatment",39007000102,"Midwest",2010,"Operating",1,"awea",42.3,NA,NA,NA,NA,0,-80.552128,41.96881,0.4048192771,42500,0.955211025,0.0180878553,0.008326155613,1696.807585,0.4,1,67
"1147","IA","state fair wind turbine",19153005300,"Midwest",2007,"Operating",0,"awea",33,NA,NA,NA,NA,0,-93.534972,41.595097,0.375613748,43656,0.6820326679,0.1713248639,0.06823956443,493.7742709,0.5,1,60
"1148","OH","case western university",39035152703,"Midwest",2010,"Operating",1,"awea",46.8,NA,NA,NA,NA,0,-81.53337367,41.56891467,0.231441048,55221,0.4636309876,0.02069781195,0.4855115316,2333.691783,1.325,3,59.16666667
"1149","MA","ma water resources authority: deer island",25025980101,"Northeast",2009,"Operating",1,"awea",45.3,NA,NA,NA,NA,0,-70.95685,42.3464175,0.3728606357,NA,0.308411215,0.2504672897,0.3813084112,434.2008868,1.2,2,58.5
"1150","OH","r.griggs wind turbine",39051040800,"Midwest",2011,"Decommissioned",1,"awea",38.9,NA,NA,NA,NA,0,-84.321389,41.663889,0.6178217822,49589,0.9042510121,0.08421052632,0.001214574899,43.30831909,2.5,1,55
"1151","UT","camp williams",49049010108,"West",2000,"Operating",0,"awea",23.4,NA,0,0,0,0,-111.919653,40.4395725,0.4166666667,61429,0.8571648216,0.08502460025,0.003228782288,1649.574051,0.885,2,51.75
"1152","AK","tin city long range radar station",2180000100,"West",2008,"Operating",1,"awea",24.6,NA,0,0,0,0,-167.963857,65.567224,0.1086956522,36213,0.06270742358,0.004017467249,0.001397379913,0.2575949354,0.225,1,50.5
"1153","IA","tjaden farms",19067480100,"Midwest",2006,"Operating",1,"awea",45.2,NA,0,0,0,0,-92.618011,43.156561,0.6223698782,47292,0.976858345,0.01858345021,0.000350631136,16.10676594,0.45,1,50.5
"1154","MA","forbes park",25025160502,"Northeast",2008,"Operating",1,"awea",30.8,NA,0,0,0,0,-71.013353,42.399558,0.08168316832,32236,0.2587443946,0.6165919283,0.05156950673,10024.54772,0.6,1,50
"1155","MA","holy name central catholic school",25027732802,"Northeast",2008,"Operating",1,"awea",37.1,NA,0,0,0,0,-71.78395,42.240912,0.3740786241,61420,0.6712760796,0.09898107715,0.1390101892,1911.943391,0.6,1,50
"1156","MA","international brotherhood of electrical workers local 103",25025091001,"Northeast",2005,"Operating",1,"awea",37.3,NA,0,0,0,1,-71.054114,42.304713,0.2430340557,59345,0.5831509847,0.07731582786,0.1086797958,5984.853699,0.1,1,49.5
"1157","MA","nature's classroom",25027756102,"Northeast",2009,"Operating",1,"awea",40.7,NA,NA,NA,NA,0,-72.001111,42.110833,0.5235457064,89464,0.9437950171,0.03058212304,0.004132719329,295.4195558,0.1,1,49
